,Fecha,Predicción,Predicción Lower,Predicción Upper,Tendencia,Datos reales
1023,2019-10-25,0.23441941764688962,0.22394528036985767,0.24399956250059135,0.2349502209759089,0.24865696461047265
1024,2019-10-26,0.23582730518025086,0.22563470077177727,0.24617156489953662,0.23464057026165214,0.24029158566555855
1025,2019-10-27,0.24156505352831673,0.231073925152103,0.25171495399304067,0.23433091954739538,0.2481612519435712
1026,2019-10-28,0.240278841428191,0.23020026029973806,0.2503669168788178,0.23402126883313865,0.2413777365993198
1027,2019-10-29,0.23973347211972082,0.22990992269584376,0.2500735808416696,0.23371161811888186,0.2387872231769317
1028,2019-10-30,0.23935865787591204,0.22960309732175932,0.24972956785310516,0.23340196740462513,0.2389266736368473
1029,2019-10-31,0.2392720298157757,0.2292806866482685,0.24908642869756992,0.23309231669036834,0.2331469377930219
1030,2019-11-01,0.23830718985287622,0.2276384614089602,0.24846799732400907,0.2327826659761116,0.2334354675993366
1031,2019-11-02,0.23985873989515283,0.22979305918973075,0.2502321001699368,0.23247301526185488,0.23255632489217085
1032,2019-11-03,0.2456333767207287,0.23474492369017189,0.2564852956034722,0.2321633645475981,0.23807917628905045
1033,2019-11-04,0.24427394983357645,0.23340702942365377,0.2546891314792995,0.23185371383334133,0.2350101909784293
1034,2019-11-05,0.24354490645267413,0.23303539678420085,0.2536381521959039,0.23154406311908457,0.2345715943493452
1035,2019-11-06,0.24287863322009812,0.23319582349337128,0.2528509923930339,0.23123441240482784,0.2331246539280932
1036,2019-11-07,0.24239843942199446,0.2316968014551656,0.2523152396705736,0.2309247616905711,0.23141077734280896
1037,2019-11-08,0.2409464983718794,0.23064330101280997,0.2511239837877586,0.2306151109763143,0.2241588852827089
1038,2019-11-09,0.24192868420611557,0.23183049852067902,0.25236049896471413,0.23030546026205753,0.2243910208002844
1039,2019-11-10,0.2470653969482156,0.23625203373736176,0.2576668479867068,0.2299958095478008,0.2331360130128809
1040,2019-11-11,0.24501527976896334,0.23525459491453063,0.25541682512001856,0.22968615883354407,0.23094081524016485
1041,2019-11-12,0.2435602612438563,0.23248396648813258,0.25431175088804314,0.22937650811928725,0.2314769224042179
1042,2019-11-13,0.24215144263953847,0.231290498414963,0.25305909042295777,0.2290668574050305,0.23185326737327716
1043,2019-11-14,0.2409315869922736,0.230790078593331,0.251507019855538,0.22875720669077376,0.2390487509694522
1044,2019-11-15,0.23876253979818043,0.22832518615194103,0.24976111331239334,0.22844755597651703,0.23367342640037145
1045,2019-11-16,0.23906953258116262,0.22898188091286642,0.2491996238480221,0.22813790526226027,0.2333595761256721
1046,2019-11-17,0.2435914766743139,0.2336084729587079,0.2542031106752525,0.22782825454800346,0.23877510814663355
1047,2019-11-18,0.2410041656885444,0.2305173259280793,0.2507637954841743,0.22751860383374672,0.2378883414233564
1048,2019-11-19,0.23910483368202104,0.22869932207284138,0.24985691434289528,0.22720895311949,0.2384080046078269
1049,2019-11-20,0.23735760254677024,0.22747154264219324,0.24718284492186743,0.22689930240523323,0.23657539870333355
1050,2019-11-21,0.23591558775669738,0.22522391245640364,0.24627639052430803,0.22658965169097647,0.2336483676051345
1051,2019-11-22,0.23364800322717535,0.2232953535838583,0.24365391669713515,0.2262800009767197,0.22376552191316407
1052,2019-11-23,0.23398422572343083,0.22388001685872613,0.24458711286609888,0.22597035026246295,0.2257495017551196
1053,2019-11-24,0.23866393330394137,0.22855550934940927,0.24917083691592323,0.22566069954820622,0.23444914522772503
1054,2019-11-25,0.23636024119497973,0.22511686577396972,0.24606898541705574,0.22535104883394944,0.2296442699377486
1055,2019-11-26,0.2348642846575213,0.22452599691468272,0.24631901870724163,0.22504139811969265,0.2297936165476187
1056,2019-11-27,0.2336307824545853,0.22275106024880423,0.243705367531024,0.22473174740543592,0.22798962360718714
1057,2019-11-28,0.23280034768302485,0.22317369869329554,0.24253143125321985,0.22442209669117918,0.2278418139750652
1058,2019-11-29,0.23122688192266452,0.22009945027782254,0.2412025546087949,0.2241124459769224,0.22913248516112705
1059,2019-11-30,0.23232200604381423,0.22149063943438654,0.24281016235640082,0.22380279526266567,0.22597863262123996
1060,2019-12-01,0.23780563294876575,0.2267744603240303,0.24764456575444968,0.22349314454840888,0.2364243236736085
1061,2019-12-02,0.2363295945588676,0.22605274315911933,0.2461940002388509,0.22318349383415215,0.2318208303506998
1062,2019-12-03,0.23566275994471308,0.22495114889543188,0.2461548492939515,0.2228738431198954,0.23245716215584802
1063,2019-12-04,0.2352371643012696,0.2252238781511738,0.24578901761182403,0.22256419240563863,0.23047936004227199
1064,2019-12-05,0.23517090075661018,0.22454793317473373,0.24585502180580598,0.22225454169138187,0.23636873086128896
1065,2019-12-06,0.2342960957186449,0.22365656037636877,0.24440918889019744,0.2219448909771251,0.2344189638586883
1066,2019-12-07,0.236003905790917,0.22545350917238322,0.24647425282655266,0.22163524026286835,0.23395801914044506
1067,2019-12-08,0.24199562657360613,0.23149002181294057,0.25257827533844807,0.2213255895486116,0.24256219149592306
1068,2019-12-09,0.24090681145761805,0.2305263261271206,0.2511162155176237,0.22101593883435483,0.2400108325018107
1069,2019-12-10,0.24049282424421922,0.23044997556112473,0.25153068470165074,0.22070628812009807,0.2376162540429072
1070,2019-12-11,0.240175333719736,0.22925528520377175,0.250772994002669,0.2203966374058413,0.2374260690027477
1071,2019-12-12,0.24006549240695957,0.22944531173512767,0.2506784982139216,0.22008698669158455,0.2354107613466053
1072,2019-12-13,0.23899211250037336,0.2290286033927212,0.2493165837759249,0.21977733597732782,0.2422382068496185
1073,2019-12-14,0.24034677159590684,0.23008065541718475,0.25044141849688956,0.21946768526307106,0.24331337225788044
1074,2019-12-15,0.24583493553474828,0.23459775812827413,0.25614142154187874,0.2191580345488143,0.24839797215339265
1075,2019-12-16,0.24409999597536242,0.23311566371170733,0.25402328266135854,0.21884838383455754,0.2471454493202724
1076,2019-12-17,0.24290864854825897,0.23243383441531767,0.25269027876425326,0.21853873312030078,0.242744451857528
1077,2019-12-18,0.24169712420426698,0.23126971216519152,0.25150403742770694,0.21822908240604402,0.238566810587636
1078,2019-12-19,0.24059402279586675,0.22989448826408881,0.25075058720622545,0.2179194316917873,0.2385395259508302
1079,2019-12-20,0.238448070867149,0.2283314869496158,0.24910742671830527,0.2176097809775305,0.24126470638926226
1080,2019-12-21,0.23867274713857742,0.22820840370965673,0.24970615309262792,0.21730013026327374,0.24170353246649195
1081,2019-12-22,0.24299687549318036,0.23289498041587206,0.2531153537434192,0.21699047954901704,0.2462803773366972
1082,2019-12-23,0.24008809683933827,0.22980993379845913,0.2513760949124346,0.21668082883476025,0.24609710011063934
1083,2019-12-24,0.2377376603683921,0.22752764174728418,0.24830465155434703,0.21637117812050347,0.2845865301556778
1084,2019-12-25,0.23540606198850472,0.22497784810253263,0.2466171061373914,0.2160615274062467,0.27057847319640776
1085,2019-12-26,0.23324529424576756,0.22259576249988763,0.24364094273364253,0.21575187669199,0.24461930608712
1086,2019-12-27,0.23012604467107486,0.21956065968384114,0.24008936747691845,0.21544222597773321,0.2330352100993667
1087,2019-12-28,0.22948180029535925,0.21924655493601924,0.23941939502113863,0.21513257526347643,0.23157661711901015
1088,2019-12-29,0.23305897131154069,0.22245405270509505,0.24352664711304317,0.21482292454921967,0.2357075347499929
1089,2019-12-30,0.22953995699971363,0.2195030420359002,0.24015883014663358,0.21451327383496296,0.2346053582566861
1090,2019-12-31,0.22672760443719384,0.21714706746108312,0.23780002809710443,0.21420362312070618,0.23226699601191225
1091,2020-01-01,0.2240905957848809,0.21309108296381235,0.23399303935774385,0.2138939724064494,0.23472493910765604
1092,2020-01-02,0.22178553427371045,0.2119193443322341,0.2312531016510945,0.2135843216921927,0.23602169691439126
1093,2020-01-03,0.21868406930574033,0.2086213617399333,0.22881358771997387,0.21327467097793593,0.23340899661362205
1094,2020-01-04,0.2182170194735703,0.20777055325717056,0.2284377283870247,0.21296502026367922,0.2347649588009807
1095,2020-01-05,0.22212460511325335,0.21165051658349485,0.23252684910493032,0.21265536954942238,0.23822722411938035
1096,2020-01-06,0.2190797097731875,0.20844688580769888,0.22954011604614674,0.2123457188351656,0.2403915416792429
1097,2020-01-07,0.21687261513736444,0.2066174557281172,0.22720187447400905,0.2120360681209089,0.23710865648728904
1098,2020-01-08,0.21495673713872152,0.20437498032942397,0.22537064783980126,0.2117264174066521,0.2343145744816827
1099,2020-01-09,0.21347112349576097,0.20278830430953843,0.2235792346232568,0.2114167666923954,0.2341443055145416
1100,2020-01-10,0.21126804164176446,0.19995765041437813,0.22151764220738324,0.21110711597813864,0.23444455005098525
1101,2020-01-11,0.21175760317545728,0.20067169859543513,0.22270803623235513,0.21079746526388185,0.23668974443365884
1102,2020-01-12,0.21665852289598736,0.20631074324053164,0.22685340090057995,0.21048781454962515,0.2415961727020476
1103,2020-01-13,0.21462191775060632,0.2044685223698029,0.22485552284415916,0.2101781638353683,0.2385456298543607
1104,2020-01-14,0.21341657606194198,0.20361444456025907,0.22362018498834887,0.2098685131211116,0.2357217235309412
1105,2020-01-15,0.21247521086661234,0.20239426885977255,0.22300218742692138,0.2095588624068548,0.2358912373252356
1106,2020-01-16,0.21191744433542434,0.2023181394829896,0.22256364288321956,0.20924921169259803,0.233973565708228
1107,2020-01-17,0.21057783997499555,0.20092363120064052,0.2217325563016734,0.20893956097834132,0.23210762855414424
1108,2020-01-18,0.21185091778490892,0.2009855841067383,0.22241413552496936,0.20862991026408456,0.2318228192579733
1109,2020-01-19,0.2174422410758915,0.20727178522325546,0.22802620506838908,0.20832025954982777,0.2382284117353827
1110,2020-01-20,0.21599247275174985,0.20526397393204146,0.22557306189502319,0.20801060883557107,0.2338772682491733
1111,2020-01-21,0.2152628259108073,0.2053007030252169,0.22537817490038156,0.20770095812131428,0.2359437259141504
1112,2020-01-22,0.21468141922574388,0.20448441711145693,0.2248820002995237,0.20739130740705752,0.2361529487306951
1113,2020-01-23,0.21436628290198625,0.20398735365870593,0.22491728429431898,0.20708165669280074,0.239747823903171
1114,2020-01-24,0.2131533329488133,0.20261006380453497,0.22396177819980528,0.20677200597854398,0.25040584209264183
1115,2020-01-25,0.21444125211761467,0.20364591008078126,0.2248211023443102,0.20646235526428727,0.2472623058589414
1116,2020-01-26,0.219942371420627,0.2091423985417826,0.22965672462165243,0.20615270455003049,0.2522877538700942
1117,2020-01-27,0.21830645709625235,0.20755055203701048,0.2282480053857284,0.20584305383577378,0.2499758345074132
1118,2020-01-28,0.21730583657188884,0.20760949066019674,0.22824733820189,0.205533403121517,0.25006902310416684
1119,2020-01-29,0.2163813839469037,0.2049926071746767,0.22644159360058486,0.20522375240726023,0.2480870416047607
1120,2020-01-30,0.21566512192603848,0.20526188345712534,0.2263684141962861,0.20491410169300345,0.24468478456538945
1121,2020-01-31,0.21400776980972946,0.20368067650843213,0.22396601802255844,0.20460445097874666,0.2451477456486679
1122,2020-02-01,0.21482318816618562,0.20412722786416546,0.22509071313991114,0.20429480026448996,0.2437917182859252
1123,2020-02-02,0.2198388264189505,0.20934431590697547,0.23004660534359664,0.2039851495502332,0.2495082694013208
1124,2020-02-03,0.21771909023925165,0.20724894319437057,0.22762622078190883,0.2036754988359764,0.2395735461943901
1125,2020-02-04,0.21625007368773624,0.2051662554386138,0.22682397308068952,0.2033658481217197,0.24015862927957216
1126,2020-02-05,0.21488518708135404,0.2040645472727545,0.22531324156029398,0.20305619740746292,0.24336175249801426
1127,2020-02-06,0.21376744674780257,0.20330990793435794,0.2243654371654686,0.20274654669320621,0.24237363008981586
1128,2020-02-07,0.2117567640445561,0.20021008566109974,0.22143916341754133,0.20243689597894945,0.2425001947475335
1129,2020-02-08,0.21227419037873554,0.2015667142967375,0.22265997243137073,0.20212724526469258,0.24459155063673635
1130,2020-02-09,0.2170522287674078,0.2056621386025595,0.22680180913845227,0.20181759455043588,0.24933182733145706
1131,2020-02-10,0.21475813123490733,0.20412962639553325,0.2250743130354785,0.20150794383617912,0.24529742658804896
1132,2020-02-11,0.21317862746242808,0.20235435132316068,0.2234314462708006,0.20119829312192242,0.2465076257947732
1133,2020-02-12,0.21176561421792725,0.20106827733926594,0.22166906782412865,0.20088864240766563,0.24700207084829975
1134,2020-02-13,0.21065856843613512,0.2003157500527641,0.22082448368602012,0.20057899169340887,0.2449026289532989
1135,2020-02-14,0.20871201631198946,0.19680451463439855,0.21900533318820736,0.20026934097915217,0.2465691427855062
1136,2020-02-15,0.20934000858308965,0.19853278010425215,0.21987965389335531,0.19995969026489538,0.2446935138668814
1137,2020-02-16,0.2142667046463385,0.20370924788435535,0.22452806021137053,0.19965003955063854,0.24918327248493666
1138,2020-02-17,0.21214997582891795,0.20175724778819323,0.22250468128199213,0.19934038883638183,0.2465325843849847
1139,2020-02-18,0.2107664634471154,0.19953513548152327,0.22151409625042548,0.19903073812212504,0.24898601542906476
1140,2020-02-19,0.20955761089252192,0.19910284294022512,0.2201533539537647,0.19872108740786834,0.2484505939265993
1141,2020-02-20,0.20865242212725377,0.1972252898729678,0.22003449183802645,0.19841143669361155,0.244573945951432
1142,2020-02-21,0.2068952685737123,0.19619484984731797,0.2171370684589375,0.1981017859793548,0.23803969613632855
1143,2020-02-22,0.20769068460832632,0.1957710080177014,0.2179646681297845,0.1977921352650981,0.2407320625556327
1144,2020-02-23,0.21275424503656765,0.20212718813092573,0.22382889180453622,0.1974824845508413,0.242475805143619
1145,2020-02-24,0.21073642655956232,0.19880015317131133,0.2214011934260278,0.1971728338365846,0.23910712255020625
1146,2020-02-25,0.2094078817458134,0.19820177257807856,0.21975810218153988,0.19686318312232776,0.23855476728735875
1147,2020-02-26,0.20820563900647732,0.19614354829153177,0.21894579927249136,0.19655353240807097,0.2380717967348121
1148,2020-02-27,0.2072559767446143,0.1956552101027188,0.21794488456420621,0.19624388169381426,0.2366769708923734
1149,2020-02-28,0.20540229108239713,0.19413514349449934,0.21680561060834894,0.19593423097955748,0.2363838981498828
1150,2020-02-29,0.20604989647723,0.19441053188216936,0.2167261008239342,0.19562458026530077,0.22185546026172406
1151,2020-03-01,0.2109168533892866,0.19899042550100193,0.221465609443046,0.19531492955104401,0.2247569175207736
1152,2020-03-02,0.20865772743372488,0.1973338750360423,0.2195761618555052,0.19500527883678723,0.2247319512334259
1153,2020-03-03,0.20704871249393555,0.1955522990615093,0.21890947054940635,0.19469562812253052,0.22481410547381764
1154,2020-03-04,0.20553363665937843,0.19410721274529488,0.21590980374408353,0.19438597740827376,0.2229853225582339
1155,2020-03-05,0.20424660574434841,0.19202357506255102,0.21618466741328546,0.19407632669401698,0.22238039751005834
1156,2020-03-06,0.20203961138610022,0.19006133400416272,0.2129058268105383,0.1937666759797602,0.21777828086003972
1157,2020-03-07,0.20232705139492488,0.19016028309297206,0.21367578567176965,0.19345702526550343,0.21948190375706472
1158,2020-03-08,0.20683626538751138,0.19466865831184443,0.21779204348311493,0.19314737455124673,0.22261798997047907
1159,2020-03-09,0.2042309992400888,0.19206190898754036,0.2146799504389238,0.19283772383698994,0.2188209283046441
1160,2020-03-10,0.20229623989983717,0.19027229613888869,0.21386911645572002,0.19252807312273323,0.2188175788955591
1161,2020-03-11,0.2004839481680687,0.18884149731102445,0.212945355329834,0.19221842240847645,0.2220511087429461
1162,2020-03-12,0.19893545238986518,0.1866407138032384,0.2110631109608101,0.1919087716942197,0.22053418777395786
1163,2020-03-13,0.19650883741828967,0.18526087940633656,0.2080114482245284,0.1915991209799629,0.2255313598497048
1164,2020-03-14,0.19662328287399067,0.18531083408904003,0.20871666663586144,0.1912894702657061,0.2218515996467204
1165,2020-03-15,0.20100945888111052,0.18792751484692455,0.21320958143623514,0.19097981955144935,0.2240032457188695
1166,2020-03-16,0.19833289662597367,0.1858034408439278,0.21011980264801294,0.19067016883719265,0.2225390905127472
1167,2020-03-17,0.19637877764922418,0.1845807424964601,0.20891846211727794,0.19036051812293586,0.2252677743274533
1168,2020-03-18,0.19459767036479883,0.18180816900674845,0.20649387524450166,0.19005086740867916,0.22285591665752205
1169,2020-03-19,0.1931279761193366,0.180631803111079,0.20544434119845967,0.18974121669442237,0.22367010578677585
1170,2020-03-20,0.19082341707400363,0.1783368898753039,0.20320840516817837,0.1894315659801656,0.20086149444911366
1171,2020-03-21,0.19109751645859452,0.1789056924558265,0.20332263302142767,0.1891219152659089,0.2076937159504416
1172,2020-03-22,0.19567417464320722,0.18301142394370887,0.20720886637467795,0.18881226455165204,0.21296108633511776
1173,2020-03-23,0.19321125253132138,0.17959867518349507,0.2052096135302898,0.18850261383739533,0.21097791457889692
1174,2020-03-24,0.1914855994236443,0.1791566556888325,0.20324773995970735,0.18819296312313857,0.21476572202110292
1175,2020-03-25,0.1899390463807439,0.1761284672699754,0.2022467107852473,0.1878833124088818,0.21896021801184368
1176,2020-03-26,0.18870111946184034,0.17620947621072144,0.20076875251420448,0.18757366169462508,0.21772071653464728
1177,2020-03-27,0.18661679695927152,0.1720392099077738,0.1988626714574335,0.18726401098036832,0.2083102253224299
1178,2020-03-28,0.1870912530387033,0.17392977085753777,0.19940292285064506,0.18695436026611162,0.20673824832686472
1179,2020-03-29,0.191840683359332,0.1781971828115384,0.2045742955563118,0.18664470955185483,0.20902082352773868
1180,2020-03-30,0.18951611680942518,0.17658545223771482,0.20159591513615918,0.186335058837598,0.20848793086436726
1181,2020-03-31,0.18788864385871132,0.1749060742344133,0.20013439337237532,0.18602540812334128,0.2087167527044532
1182,2020-04-01,0.18639557682044722,0.1737370521297947,0.19872881529486283,0.1857157574090845,0.20828858340717699
1183,2020-04-02,0.18516329174198345,0.1714418615877906,0.19862458263717997,0.1854061066948278,0.2134224858824533
1184,2020-04-03,0.1830350725894637,0.1693099857275931,0.19547960709869128,0.185096455980571,0.22204994523667332
1185,2020-04-04,0.1834158979795771,0.17024805000432414,0.19548914697274172,0.18478680526631425,0.2174400528756944
1186,2020-04-05,0.18802326522178725,0.17396264638105277,0.2009025560869443,0.18447715455205754,0.2196542173864976
1187,2020-04-06,0.18551095635217155,0.1710726361104492,0.1977503180625792,0.18416750383780076,0.21779289807773605
1188,2020-04-07,0.1836541785304378,0.16949775949570706,0.19684329052018015,0.18385785312354405,0.21467657863489994
1189,2020-04-08,0.18189559721543153,0.1672782895219377,0.19511903006144032,0.1835482024092872,0.21234387880362546
1190,2020-04-09,0.1803680161039267,0.1652918601411466,0.19358814387981255,0.18323855169503042,0.2104295857215593
1191,2020-04-10,0.1779220297651918,0.16334369660492956,0.19145429723943347,0.18292890098077372,0.2052189256608905
1192,2020-04-11,0.17797059531984052,0.16250826824695602,0.19168716429664145,0.18261925026651693,0.20461971508513055
1193,2020-04-12,0.18223962465644952,0.16745897368162407,0.19555455579823683,0.18230959955226017,0.20645451694119532
1194,2020-04-13,0.17939150901831297,0.1637315272627628,0.19264314497962312,0.18199994883800347,0.20613650517077609
1195,2020-04-14,0.1772100156821293,0.16273251191127933,0.19155464903614444,0.18169029812374668,0.20603409405931836
1196,2020-04-15,0.1751460824661599,0.16134040409496475,0.18822608676448987,0.18138064740948998,0.20846544610622844
1197,2020-04-16,0.17334027112368022,0.15809510088968776,0.18692324767351737,0.18107099669523313,0.2063660754870948
1198,2020-04-17,0.17065021216054946,0.15543920049984924,0.18495406250009686,0.18076134598097635,0.20881754192091326
1199,2020-04-18,0.170494993370777,0.15468574584883793,0.18327040839763567,0.18045169526671964,0.20380459375874585
1200,2020-04-19,0.17460559869284392,0.15957436999716076,0.1888175122437136,0.18014204455246288,0.20993770445273235
1201,2020-04-20,0.17164831334667058,0.15600039211745936,0.18528583990722686,0.17983239383820618,0.2073211128629628
1202,2020-04-21,0.16940953800266562,0.15443378065653687,0.18267361051023137,0.1795227431239494,0.21169440849818247
1203,2020-04-22,0.1673415395728995,0.1524024651888018,0.18163696765663076,0.1792130924096926,0.20845321358167587
1204,2020-04-23,0.16558490031292492,0.15008610660853272,0.1802017898963828,0.1789034416954359,0.2075504161755572
1205,2020-04-24,0.1629959971806922,0.14727828092817583,0.17705266961256977,0.17859379098117914,0.2072725886170068
1206,2020-04-25,0.16299146196341519,0.14724626261658993,0.17831546667292125,0.17828414026692235,0.2084881071909602
1207,2020-04-26,0.16729872587045935,0.15153573557124575,0.18198740640055192,0.17797448955266557,0.20976388414716213
1208,2020-04-27,0.16457956063079646,0.1473595035636517,0.1803789560858391,0.1776648388384088,0.20869211572729574
1209,2020-04-28,0.16261505404222973,0.14741176040423434,0.17783901934047974,0.1773551881241521,0.2118781366984464
1210,2020-04-29,0.1608515420373253,0.14475120005917128,0.17673973108016688,0.17704553740989531,0.21187085704497066
1211,2020-04-30,0.15942325288889284,0.14257744811725867,0.17502143934947734,0.1767358866956386,0.21016000359093165
1212,2020-05-01,0.15717998909365996,0.13981910335354755,0.1732755713887559,0.17642623598138182,0.21203684079849294
1213,2020-05-02,0.1575317908991647,0.140021281907797,0.17213392770709152,0.17611658526712506,0.2100489314815525
1214,2020-05-03,0.1621996786977175,0.14566442606533916,0.17706589399021158,0.17580693455286828,0.2121669151641717
1215,2020-05-04,0.15983938012530227,0.14288067550129813,0.1742018789356939,0.1754972838386115,0.21288149476357027
1216,2020-05-05,0.1582264740814509,0.14116963622608703,0.17412635863031456,0.1751876331243548,0.2154675745253897
1217,2020-05-06,0.15680246864708666,0.13937169547879516,0.1722961134130262,0.17487798241009803,0.2132334922709806
1218,2020-05-07,0.15569756423627815,0.13903205319409626,0.17176529744948868,0.17456833169584124,0.21627999146864788
1219,2020-05-08,0.15375842416122726,0.13656232706961027,0.1695198857525129,0.17425868098158454,0.20801073074607573
1220,2020-05-09,0.15439289424230987,0.13667499682930268,0.17045864848664014,0.17394903026732778,0.21214831640201107
1221,2020-05-10,0.15932076744428156,0.1410736314169389,0.1761136087629567,0.173639379553071,0.20802469289705808
1222,2020-05-11,0.15719749925389778,0.13872361107666767,0.1734763867402259,0.17332972883881428,0.19964804937121292
1223,2020-05-12,0.1557993070053336,0.1382106188004876,0.17184578411070772,0.17302007812455744,0.2064889916754743
1224,2020-05-13,0.15456917219255256,0.13686624605431544,0.17150458380735184,0.17271042741030074,0.20716699047249626
1225,2020-05-14,0.1536395001621822,0.13529421209252798,0.1703025635513173,0.17240077669604395,0.21104472077622474
1226,2020-05-15,0.15185976331210663,0.13392548789820188,0.16879849397644314,0.17209112598178716,0.21459233377501927
1227,2020-05-16,0.15264107412706812,0.13517958058999813,0.1704117384742026,0.17178147526753046,0.20993351559781334
1228,2020-05-17,0.15770678932708376,0.1386524259385062,0.17511770553931483,0.1714718245532737,0.21008097039421236
1229,2020-05-18,0.15571605655705478,0.13750329566969582,0.17376942172824955,0.171162173839017,0.2083902224136247
1230,2020-05-19,0.1544487427669206,0.13424774149760665,0.17261414349563747,0.1708525231247602,0.21220718936057376
1231,2020-05-20,0.15335126929862655,0.1346033360004132,0.17002286414498183,0.17054287241050337,0.21268752566403026
1232,2020-05-21,0.15255911388866744,0.13212625268850048,0.16961798781503837,0.17023322169624666,0.21439876365306595
1233,2020-05-22,0.15092431117580735,0.1312949442277811,0.1688924421773166,0.16992357098198987,0.2107665879316496
1234,2020-05-23,0.15185990298025748,0.13218060558893993,0.17041125494554754,0.16961392026773317,0.2091699709277538
1235,2020-05-24,0.15709044387629406,0.13706515846686557,0.1741983651981844,0.16930426955347638,0.21199364720421124
1236,2020-05-25,0.15527547690665622,0.13491531799243217,0.17393495333647968,0.16899461883921962,0.21165967344594003
1237,2020-05-26,0.1541944210709794,0.13426381792420186,0.17290229709946453,0.16868496812496292,0.21359966810424724
1238,2020-05-27,0.1532923970718165,0.1321119031714301,0.1707212202128151,0.16837531741070613,0.2135376041686059
1239,2020-05-28,0.15270275193047989,0.1323597520323489,0.171025959830153,0.16806566669644943,0.21422579817147305
1240,2020-05-29,0.15127461339076675,0.13073318078917404,0.16927408562017696,0.16775601598219259,0.2413739482579097
1241,2020-05-30,0.15241742365234567,0.13207093172827747,0.17153303924885444,0.1674463652679358,0.23746848629937944
1242,2020-05-31,0.15785155523457733,0.13815767824708794,0.17620866553743827,0.1671367145536791,0.2439763949670527
1243,2020-06-01,0.15623192019081233,0.13524051459514336,0.17595222614762807,0.16682706383942233,0.2426837198282142
1244,2020-06-02,0.15533300988719817,0.13354852092788178,0.1745120739762106,0.16651741312516563,0.23910435278654305
1245,2020-06-03,0.15459488676600125,0.13391781295990793,0.17362957310545685,0.16620776241090884,0.23649047683245436
1246,2020-06-04,0.15414588316113814,0.1337600458297733,0.17419052252617906,0.16589811169665206,0.2403914459615368
1247,2020-06-05,0.15283033223927817,0.13097500671672246,0.1732230690112892,0.16558846098239535,0.2447098600618537
1248,2020-06-06,0.1540532746538118,0.13327027634883015,0.17345600512336884,0.1652788102681386,0.23566876373173595
1249,2020-06-07,0.15953123784319423,0.13870566902251985,0.1812955658512556,0.16496915955388172,0.24185354639798184
1250,2020-06-08,0.15791599360122738,0.13629550967200527,0.17774617794849662,0.16465950883962502,0.2418192824512728
1251,2020-06-09,0.15697972600226984,0.1347260640510924,0.17779783530310694,0.16434985812536826,0.2451609124121513
1252,2020-06-10,0.15616112660053463,0.1327136049936263,0.17600994429661648,0.16404020741111155,0.2470454972066068
1253,2020-06-11,0.15558816825113694,0.13348480506961186,0.1765608212065736,0.16373055669685477,0.2419485129610231
1254,2020-06-12,0.15410587981132673,0.1311775842448748,0.17485649162953398,0.16342090598259798,0.23808950703111054
1255,2020-06-13,0.15512106349658483,0.13093113100312398,0.17603063487984658,0.16311125526834128,0.23535732201956325
1256,2020-06-14,0.16035305107707454,0.13640417278418565,0.18129066560534315,0.16280160455408452,0.23621630539033897
1257,2020-06-15,0.15845740489353272,0.13618064827763707,0.17892293022594008,0.16249195383982773,0.2354008755170557
1258,2020-06-16,0.15721099721946144,0.13453863068859723,0.17831768905451073,0.16218230312557097,0.2339231923016403
1259,2020-06-17,0.15605798738668336,0.13333775949070212,0.1780596539720233,0.16187265241131418,0.236200230290916
1260,2020-06-18,0.15513245149867416,0.1319811106662035,0.1764594284791157,0.16156300169705748,0.2332587036480601
1261,2020-06-19,0.15328599134132898,0.12912875998579731,0.17581770186856183,0.1612533509828007,0.2328245565191573
1262,2020-06-20,0.1539322693571393,0.1305982082759268,0.17502708772492562,0.160943700268544,0.2329446575208912
1263,2020-06-21,0.15879757154084653,0.1343201925028012,0.18049173579277283,0.16063404955428723,0.2335281673878009
1264,2020-06-22,0.1565443103111108,0.1336206366546298,0.1806402550811234,0.16032439884003044,0.23166501295979186
1265,2020-06-23,0.15495590717219873,0.12967585100868168,0.17839530479845234,0.16001474812577374,0.232930622621996
1266,2020-06-24,0.1534825808793164,0.1291948639306175,0.17768116101746442,0.1597050974115169,0.2318011513541087
1267,2020-06-25,0.15226380203796416,0.12813637154690816,0.17532899739011404,0.1593954466972602,0.2325305629120241
1268,2020-06-26,0.15015574646353344,0.12491642860770802,0.17215755081496326,0.1590857959830034,0.23313188230490506
1269,2020-06-27,0.15057569930849343,0.1262390223406204,0.17322662620757862,0.15877614526874662,0.23069487719831755
1270,2020-06-28,0.1552525162113379,0.13014974762768272,0.17665530784175548,0.1584664945544899,0.23111750977701026
1271,2020-06-29,0.15285005702624868,0.1283496314399158,0.17679959014626898,0.15815684384023315,0.2318365984202855
1272,2020-06-30,0.15115203443930364,0.12562434872086659,0.17446061602805973,0.15784719312597645,0.22940919457041614
1273,2020-07-01,0.1496078045759482,0.1233817479386025,0.17270396732768578,0.15753754241171966,0.23064555728203384
1274,2020-07-02,0.14835486076554422,0.12128495059086661,0.1724995978403225,0.15722789169746282,0.22970784559753346
1275,2020-07-03,0.14624636185053116,0.11947293832434606,0.17137393618130747,0.15691824098320611,0.2290592772415027
1276,2020-07-04,0.14669564495339457,0.11969905233299583,0.1711477481082412,0.15660859026894933,0.22780443852087465
